Text,Emotion
i was feeling irritable and grumpy today so i came home for lunch took a nap,anger
im great at complaining because modern society is geared toward making people feel inadequate,sadness
had nutella croissant+mango+melon+coffee and a lovely stalk of iris for breakfast in bed courtesy of N  Have the house to myself til noon,love
i am starting to feel like maybe i do want a relationship im just to stubborn to admit it,anger
im feeling so appreciative of every experience in my life that has brought me to now to today,joy
i am put in mind of an odd feeling of vicious cruel natural order here it seems no one is able to escape the town the cycles of predator and victim catching up with anyone trying to elevate themselves out of the mire,anger
i feel hesitant to tell them the truth about leaving the house to get the toy,fear
i want to feel all year long that lovely warm tingle that october brings,love
@Famousnae i know.  i would of gone to red river but i forgot bout it and was tired from work. we need a donut hole eating date soon!,love
i feel very angry but once a simple msg made me blur really blur,anger
i end up feeling very rushed and exhausted by the time we sit down to eat and i don t take the time to really think about what i am thankful for much less take time express that to god,anger
i have never done anything to make her cry or want her to cry but after four months i feel a little strange i have never seen that side of her,fear
i feel i can be a bit selfish myself,anger
when i had a serious argument with a dear person,anger
"Awww NOOO, not my Venus        Will redemption come in doubles?",surprise
i asked the girls i was with if it was just me or if their eyes were feeling weird also,surprise
i wish i could live here all year round but then it probably would lose the getaway feel that i find so precious,joy
i only have three words to describe my feelings after viewing them im not impressed,surprise
im happy i got her to see her smile and laugh yesterday something to bring me joy when i feel completely drained,sadness
i do my best but it feels uncomfortable,fear
"talking to sam on msn, twitter is so 5 minutes ago",surprise
i know im probably preaching to the choir on this one but i feel very passionate about the health and well being of my american friends who i love dearly,love
Making a birthday song to a special person!!,surprise
i feel embarrassed but i don t want others to take pity on me i have too much pride,sadness
i glimpse at his clarity when he takes the reigns i can feel the calm,joy
I love my memories. It's almost like re-reading my favourite book all over again,love
"To the dismay of German suppliers , Mr Lopez is also eager to share this advice with foreign competito",fear
@dannywood I thimk you were working on those muscles we love so much.,love
i mean when i say i used to feel like an ugly brown pair of shoes ask him to change your mind,sadness
i find myself feeling happy more and more and it feels so very good,joy
i wasn t motivated i was tired and my guilt was making me feel worthless,sadness
@yargman i havent seen you all week,love
i feel gentle hands careess me with tender care across my curled shoulders and pulled towards embrace the sun reaches towards my searching face,love
i thought this is precisely why i m making the show because i feel very uncertain in the world,fear
i read the sentinel article on hanford city councilman dan chins proposed media policy and the secret committee meetings my feelings could be summed up in a single word alarmed,fear
i sure feel sorry for what happened to your friend diego he was your friend right,sadness
