Text,Emotion
"Shelley looked at the happy faces of her companions , and knew they wanted to be alone , however sweet they were be",joy
i feel an honor of my content being there,joy
i just sit in the rv dinette in the driveway look out the big back window and feel amazing,joy
i have a feeling my mom wont be so keen on that idea,joy
i kind of messed up the tips on the left hand but its a bit harder to stamp backwards and upside down but i feel that it still looks pretty cute or should i say delicate to me,joy
i now feel so determined to smash round and really give her something to be proud of,joy
i feel a kind of sadness for the television shows and popular culture push for birth mothers who havent finished school and have no real means of support to keep their babies,joy
im so fed up of christmas by christmas that i really struggle to feel festive,joy
i just have to close my eyes and feel that sweet gentle ache and i know,joy
i feel decently intelligent,joy
i feel honored to have been on the show and my students were very excited for me giardina said,joy
i am feeling super lazy no screenshots to guide you today p hence read carefully before you proceed,joy
i have a feeling a forks version of that charming little tale will happen soon,joy
i understand that this is a time when belts must be tightened but i truly feel that this is a worthwhile cost effective use of federal dollars and would much rather see it face budget cuts than total eradication,joy
i feel like i cause a lot of problems for her and am not exactly sure of her sincere feelings,joy
i also feel extremely blessed to be marrying into such a loving family,joy
i would feel differently if i believed that the leaders were perfectly truthful,joy
i could feel the cool air marillac was like a giant residential freezer flow with more ease through the teeny extra hole in my right nostril,joy
